Number,Name,Comments,State,Labels,Created,Closed,Url
18337,#18337_Controller_hangs_after_printing_or_Attaching_SD_card,7,closed,"['Bug: Potential ?', 'Needs: More Data', 'F: SD Card / Media', 'stale-closing-soon']",2020-06-17 09:59:40+00:00,2020-09-01 01:27:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/18337
18338,#18338_[FR]_Chamber_Temp_on_LCD2004_missed!,3,open,"['T: Feature Request', 'C: LCD & Controllers']",2020-06-17 11:30:48+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18338
18339,#18339__upload__not_including_the_new_bootloader_,3,closed,"['Bug: Potential ?', 'Needs: More Data', 'C: Build / Toolchain']",2020-06-17 13:01:03+00:00,2020-06-17 19:23:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/18339
18340,#18340_[BUG]_(short_description),1,closed,[],2020-06-17 21:51:24+00:00,2020-06-17 21:52:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18340
18341,#18341_[BUG]_SKR_1_4_Filament_Runout_on_Pin_1_26_&_1_25_non_working,7,closed,[],2020-06-17 21:52:26+00:00,2020-06-18 19:21:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/18341
18343,#18343_bugfix-2_0_x_031f308_won_t_compile_with_display_selected,5,closed,[],2020-06-18 04:10:31+00:00,2020-06-18 04:32:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/18343
18344,#18344_[BUG]_Variable_for_E0_fan_pin_is_wrong_on_MKS_ROBIN_NANO_causing_cooling_fan_to_not_start,1,closed,[],2020-06-18 08:18:54+00:00,2020-06-18 08:26:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18344
18345,#18345_[BUG]_(SKR_E3_mini_1_2__compilation_error_-_HOME_BUMMP),10,closed,[],2020-06-18 08:33:05+00:00,2020-06-18 11:11:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/18345
18346,"#18346_[BUG]_Tevo_Nereus_MKS_ROBIN_NANO_is_mapped_to_PB0,_PB1_is_parts_cooling_fan",5,closed,[],2020-06-18 08:41:02+00:00,2020-06-19 09:02:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/18346
18348,#18348_Add_Infinite_option_for_Z_MAX_POS,12,closed,[],2020-06-18 11:00:42+00:00,2020-06-19 23:40:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/18348
18349,#18349_[BUG]_RepRapDiscount_FULL_GRAPHIC_Smart_Controller_screen,24,closed,[],2020-06-18 12:35:27+00:00,2020-07-04 10:51:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18349
18350,#18350_[Question]_Wrong_cycle_autotune_timeout,4,closed,[],2020-06-18 12:42:35+00:00,2020-06-18 14:54:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18350
18353,#18353_Marlin_2_0_Bug_Fix_AutoHome_problems,1,closed,[],2020-06-18 22:44:04+00:00,2020-06-19 00:06:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/18353
18355,"#18355_[BUG]_PROBING_MARGIN__=_0,__PROBING_MARGIN_must_be__=_0__",3,closed,[],2020-06-19 09:04:33+00:00,2020-06-23 07:02:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/18355
18357,"#18357_[BUG]_BTT_SKR_1_4_Turbo,_extruder_stops_mid_print,_TMC2208",32,closed,[],2020-06-19 10:33:10+00:00,2020-09-11 07:40:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/18357
18358,#18358_Nested_interrupts_corrupt_LR_(_AKA_printer_freezes_mid_print_with_heaters_on_),150,closed,"['C: Safety', 'A: STM32']",2020-06-19 11:05:42+00:00,2020-10-04 17:37:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/18358
18359,#18359_Comments_text_in_Configurationadv_h,5,closed,[],2020-06-19 14:51:08+00:00,2020-06-19 23:34:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18359
18360,#18360_[BUG]_Pins_error_into_BIQU_BQ111-A4_board,2,closed,[],2020-06-19 17:43:57+00:00,2020-06-19 23:36:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18360
18362,#18362_[BUG]_Serial_timing_and_communication_problems,7,closed,[],2020-06-20 01:24:17+00:00,2020-06-23 12:07:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18362
18363,#18363_[BUG]_Blank_Screen_UBL_Fine_Tuning,8,closed,['stale-closing-soon'],2020-06-20 07:00:59+00:00,2020-08-09 01:22:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18363
18364,#18364_How_do_you_set_the_max_hotend_temperature_,6,closed,['T: Question'],2020-06-20 10:54:10+00:00,2020-06-20 20:21:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18364
18365,#18365_ramps_fd_v2_1,3,closed,[],2020-06-20 11:58:12+00:00,2020-06-20 12:26:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/18365
18368,"#18368_[BUG]_Multiple_definition_of_u8g_bitData,_u8g_bitNotData,_etc",8,closed,"['Fix Included', 'stale-closing-soon']",2020-06-20 18:23:04+00:00,2020-08-05 01:22:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/18368
18369,#18369_[BUG]_LCD_Manual_leveling_-_Z_jogging_limitation_due_to_MIN_STEPS_PER_SEGMENT,41,open,"['T: Feature Request', 'Bug? Feature!']",2020-06-20 18:52:57+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18369
18370,#18370_[BUG]_Conflict_between_PROBING_HEATERS_OFF_and_thermal_runaway_protection,3,closed,['Bug: Potential ?'],2020-06-20 22:28:14+00:00,2020-06-29 21:24:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/18370
18371,#18371_[BUG]_V-Tool_mix_works_strangely_with_3-in-1-out_mixing_extruder,11,closed,['stale-closing-soon'],2020-06-20 23:23:52+00:00,2020-09-06 01:30:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/18371
18372,#18372_[BUG]_SKR_Pro_and_BLTouch_not_working_properly_with_bugfixes_since_about_5_9_2020,30,closed,"['F: BLTouch', 'A: STM32']",2020-06-20 23:43:05+00:00,2020-08-16 17:44:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18372
18375,#18375_[BUG]_U8glib-HAL_branch_merged,5,closed,[],2020-06-21 03:54:45+00:00,2020-06-21 16:27:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/18375
18381,#18381_[BUG]_Can_t_home_in_any_axis__(_(Sidewinder_x1),5,closed,[],2020-06-21 15:52:15+00:00,2020-06-21 16:06:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18381
18382,#18382_[BUG]_Failure_to_compile_Latest_Bugfix_with_G35_code,2,closed,[],2020-06-21 15:57:22+00:00,2020-06-22 06:25:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/18382
18387,#18387_@astro-smart_still_an_issue__Extruder_motor_stops_spinning_during_any_print,3,closed,[],2020-06-21 20:34:42+00:00,2020-06-22 06:36:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/18387
18390,#18390_[BUG]_Vertical_lines_on_printed_part,4,closed,[],2020-06-23 18:51:07+00:00,2020-06-24 00:29:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18390
18391,#18391_[BUG]_G28_Y_does_not_work_with_CoreXY_and_sensorless_homing,3,closed,[],2020-06-23 19:30:04+00:00,2020-06-23 22:36:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/18391
18393,#18393_How_to_remove_the_function___Click_to_resume_,2,closed,[],2020-06-23 22:29:31+00:00,2020-06-23 22:30:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/18393
18394,#18394_[FR]_M260_-_I2C_Send_to_accept_strings,0,open,['T: Feature Request'],2020-06-23 23:16:56+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18394
18396,#18396_SKR_PRO_V1_1_no_extruder_movement,1,closed,[],2020-06-24 02:01:38+00:00,2020-06-25 00:14:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18396
18397,#18397_[BUG]_Pause_command_request_a_click_button_after_G4,3,closed,[],2020-06-24 02:05:29+00:00,2020-06-24 05:29:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/18397
18398,#18398_[BUG]_Extruder_temperature_10ºC_below_setpoint,4,closed,[],2020-06-24 02:11:06+00:00,2020-06-24 04:17:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18398
18404,#18404_[BUG]_Inverted_Homing_on_radds_not_working,14,closed,['stale-closing-soon'],2020-06-24 17:03:17+00:00,2020-09-05 02:18:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18404
18405,#18405_[BUG]_Compile_crashing_on_enable_CUSTOM_STATUS_SCREEN_IMAGE,5,closed,['Bug: Confirmed !'],2020-06-24 17:31:57+00:00,2020-07-01 06:29:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/18405
18406,#18406_[FR]_Verbose_Z_Steppers_Auto-Alignment,9,closed,"['T: Feature Request', 'F: Calibration', 'C: LCD & Controllers']",2020-06-24 17:45:35+00:00,2024-04-10 23:30:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18406
18409,#18409_[FR]_Temperature_offsets_and_fan__override__(e_g__in_tuning_menu),1,open,"['T: Feature Request', 'C: Temperatures']",2020-06-24 18:53:13+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18409
18412,#18412_[BUG]_Z-Axis_Motors_seizing_with_2_0_and_later_builds,12,closed,[],2020-06-25 01:39:42+00:00,2020-07-01 18:50:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/18412
18413,#18413_[BUG]_MKS_robin_Lite_v1_1_freezing_at_100%_and_won_t_update_again,12,closed,['stale-closing-soon'],2020-06-25 03:32:44+00:00,2020-09-06 01:30:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18413
18415,#18415_[BUG]_Temperature_reach_no_more_working_after_update,9,closed,[],2020-06-25 07:35:43+00:00,2020-07-12 05:07:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/18415
18418,#18418_[BUG]_Y_Endstop_event_not_triggered_with_Dual_Y_endstops_and_Home_to_Y_max,18,closed,['stale-closing-soon'],2020-06-25 11:10:21+00:00,2020-11-01 01:24:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18418
18420,#18420_[FR]_ADC_tuning_regarding_the_vcc_input,4,open,['T: Feature Request'],2020-06-25 13:08:06+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18420
18422,#18422_[BUG]_Config_for_SKR_Mini_E3_V2_0_causes_bulge_in_print,16,closed,[],2020-06-25 18:56:34+00:00,2020-07-27 15:13:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18422
18425,#18425_configuration_for_BTT_boards_is_missing_,1,closed,[],2020-06-26 00:02:58+00:00,2020-06-26 00:18:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18425
18426,#18426_[BUG]_Build_error_in_dwin_cpp,2,closed,[],2020-06-26 02:07:48+00:00,2020-06-26 04:04:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/18426
18428,#18428_[FR]_Add_support_for_BTT_SKR_Mini_E3_V2_0,5,closed,['T: Feature Request'],2020-05-23 12:46:10+00:00,2020-09-11 20:08:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/18428
18429,#18429_[FR]_Dual_X_Carriage_tool_settings,35,closed,"['T: Feature Request', 'F: IDEX']",2020-06-26 10:39:06+00:00,2021-03-29 19:47:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/18429
18430,#18430_[BUG]_(PAUSE_-_Skr_E3_mini_1_2),3,closed,[],2020-06-26 13:36:33+00:00,2020-06-28 15:30:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/18430
18432,#18432_Allow_Cura_to_overwrite_flow_rate,2,closed,[],2020-06-26 19:11:28+00:00,2020-06-26 21:26:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/18432
18434,#18434_[FR]_Proper_EEPROM_support_on_Fysetc_S6,34,closed,['T: Feature Request'],2020-06-26 20:18:47+00:00,2020-12-06 00:20:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18434
18439,#18439_TM2209_-_Sensorless_Homing_Z_issue_(ENDER3)_SKR_V1_4_Turbo,11,closed,[],2020-06-27 02:22:15+00:00,2020-06-30 14:14:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18439
18440,#18440_STM32_Version_7_Breaks_Marlin_Unable_to_Compile,1,closed,[],2020-06-27 03:21:14+00:00,2020-06-27 04:11:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/18440
18441,#18441_Problems_compiling_marlin,4,closed,[],2020-06-27 09:06:12+00:00,2020-06-27 10:27:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/18441
18442,#18442_SWITCHING_EXTRUDER_control,1,closed,[],2020-06-27 09:43:53+00:00,2020-06-27 09:47:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/18442
18443,#18443_SKR_V1_4_Turbo_+_Creality_Ender_3_Display_=_Blue_screen,1,closed,[],2020-06-27 10:57:15+00:00,2020-06-27 11:22:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/18443
18444,#18444_[FR]_X_Y_backlash_compensation_on_CoreXY_printers,5,closed,"['T: Feature Request', 'K: Core / H-Bot']",2020-06-27 12:27:06+00:00,2022-02-25 17:16:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/18444
18445,#18445_BTT_SKR_1_4_Turbo_+_TMC2209_+_BLTouch_-_homing_issues,3,closed,[],2020-06-27 13:48:26+00:00,2020-06-27 15:39:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18445
18449,#18449_[BUG]_[Damages_hardware]_G28_Z0_ignores_Z_endstop_and_smashing_into_the_bed,21,closed,[],2020-06-27 15:03:34+00:00,2020-07-02 20:00:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/18449
18450,#18450_[FR]_More_PREHEAT_settings,3,closed,"['T: Feature Request', 'C: Temperatures']",2020-06-27 16:56:27+00:00,2020-07-11 20:34:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18450
18452,#18452_G29_Fails_after_1st_Probe,7,closed,"['Bug? False Alarm', 'Needs: More Data', 'F: Calibration', 'F: Z-Probes']",2020-06-27 19:10:34+00:00,2020-07-05 13:44:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/18452
18453,#18453_Temperature_set_above_sensor_range,14,closed,"['C: Safety', 'C: Temperatures', 'stale-closing-soon']",2020-06-27 22:53:56+00:00,2020-08-19 01:22:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/18453
18454,#18454_[BUG]_LCD_2004_with_buttons_doesn_t_work_on_SKR_1_4,11,closed,"['Bug: Potential ?', 'C: LCD & Controllers']",2020-06-27 22:55:54+00:00,2020-07-04 07:21:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18454
18456,"#18456_[BUG]__Sometime_M400_is_ignored,_the_next_command_is_executed_too_soon",6,closed,[],2020-06-28 04:44:43+00:00,2020-07-10 00:01:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/18456
18457,#18457_[BUG]_LCD_BED_LEVELING_requires_a_programmable_LCD_controller,4,closed,[],2020-06-28 05:30:14+00:00,2020-06-30 02:29:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18457
18458,#18458_UBL_-Probe_gets_inactive,7,closed,['stale-closing-soon'],2020-06-28 08:52:04+00:00,2020-08-09 01:22:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18458
18460,#18460_[FR]_Set_#_of_z_multi-probings_from_LCD_Advanced_Configuration_(or_under_Bed_Leveling),4,open,"['T: Feature Request', 'C: Configuration', 'F: Calibration', 'C: LCD & Controllers', 'F: Z-Probes']",2020-06-28 12:57:18+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18460
18461,#18461_[BUG]_Cancel_Object_Numbers_on_statusscreen_not_corresponding_to_menu,5,closed,['Fix Included'],2020-06-28 13:15:06+00:00,2020-08-04 10:21:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/18461
18463,#18463_[BUG]_(power_loss_recovery_not_working_on_SKR_E3_Mini__V1_2),4,closed,[],2020-06-28 15:31:57+00:00,2020-06-30 05:55:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/18463
18467,#18467_ESP_3D_DID_NO_WORKING_,2,closed,[],2020-06-29 07:56:24+00:00,2020-06-29 09:47:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/18467
18469,#18469_[BUG]_Cant_compile_if_LCD_is_enabled,7,closed,['Bug: Confirmed !'],2020-06-29 12:21:28+00:00,2020-07-01 06:31:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/18469
18472,#18472_[BUG]_Unable_to_home_2nd_axis_with_auto_home,7,closed,['K: Core / H-Bot'],2020-06-30 02:48:09+00:00,2020-06-30 23:38:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18472
18476,#18476_[FR]_WIP__MKS_UI_TFT_LVGL_UI_Updates_&_Fixes,25,closed,"['T: Feature Request', 'C: LCD & Controllers']",2020-06-30 19:21:50+00:00,2020-10-22 08:56:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18476
18477,#18477_177[BUG]_Dual_extruder_PID_values_not_recognised_in_firmware[BUG]_(short_description),2,closed,[],2020-06-30 22:37:42+00:00,2020-06-30 22:57:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/18477
18478,#18478_[BUG]_ABL_probing_fails,8,closed,['Needs: More Data'],2020-06-30 23:05:43+00:00,2020-08-10 07:18:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/18478
18479,#18479_[BUG]_MANUAL_Y_HOME_POS_inverts_Y-axis_and_Y-axis_sometimes_moves_with_G0_X__or_G0_Z__Command!,20,closed,['stale-closing-soon'],2020-07-01 00:04:51+00:00,2020-10-18 01:47:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/18479
18480,#18480_[BUG]_Probe_Constantly_Fails,20,closed,"['F: BLTouch', 'A: LPC176x', 'stale-closing-soon']",2020-07-01 00:56:43+00:00,2020-08-26 01:22:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18480
18482,#18482_[BUG]_unable_to_build_for_chitu_v5_gpio_init_on_linux_(case_sensitivity),3,closed,"['Bug: Confirmed !', 'Fix Included']",2020-07-01 04:00:24+00:00,2020-07-11 03:50:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/18482
18487,#18487_Marlin_2_0_X_bugfix_with_skr_1_4_turbo_and_bltouch_homing_z_issue_(running_into_bed),2,closed,[],2020-07-01 10:19:45+00:00,2020-07-01 10:44:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/18487
18489,#18489_[FR]_Add_menu_item_to_bed_leveling_menu_to_use_G35,7,closed,['T: Feature Request'],2020-07-01 15:36:12+00:00,2020-11-07 14:51:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/18489
18491,"#18491_Tevo_Tornado,_Z_homing_with_BLtouch_runs_into_bed_",2,closed,[],2020-07-01 17:24:14+00:00,2020-07-01 17:42:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18491
18492,#18492_Source_code_for_CR10S_Pro_V2,5,closed,"['T: Feature Request', 'C: Configuration']",2020-07-01 19:42:39+00:00,2020-07-02 11:47:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18492
18494,#18494_G29_J_Reporting_different_results_when_triggered_manually_vs_during_a_print_file,5,closed,['stale-closing-soon'],2020-07-02 02:22:45+00:00,2020-08-08 01:22:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18494
18497,#18497_[BUG]Fysetc_s6__TFT81050_From_the_screen_in_the_settings_menu_you_can_not_increase_the_sensitivity_o,4,closed,[],2020-07-02 09:57:20+00:00,2020-07-02 10:29:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18497
18498,#18498_[BUG]_Maybe_bad_TMC_initialization_,17,closed,[],2020-07-02 10:01:24+00:00,2020-07-02 12:49:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/18498
18499,#18499_[BUG]_(shorFysetc_S6_TFT81050_С_экрана_в_меню_настроек_вы_не_можете_увеличить_чувствительность_без_д,7,closed,['C: LCD & Controllers'],2020-07-02 11:00:44+00:00,2020-07-06 06:03:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/18499
18501,"#18501_[BUG]_env_melzi_and_env_sanguino1284p_flash_size_to_large,_leads_to_overwriting_of_bootloader_",7,closed,[],2020-07-02 12:51:54+00:00,2020-07-04 01:38:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/18501
18505,#18505_[BUG]_Compile_error_after_updating_to_STM32_7_0_0,13,closed,"['Bug: Confirmed !', 'Needs: Patch', 'Fix Included']",2020-07-02 21:28:45+00:00,2020-07-04 07:01:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/18505
18506,#18506_[BUG]_Idling_after_a_G28;_Probe_crashes_into_bed_when_performing_a_G29,7,closed,[],2020-07-02 22:43:42+00:00,2020-07-15 04:45:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/18506
18510,#18510_MArlin_2_0_does_not_compile_for_Mega2560_board,3,closed,[],2020-07-02 22:56:35+00:00,2020-07-03 03:06:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/18510
18517,#18517_[BUG]_Heater_A___0_won_t_work_on_Mightyboard_RevE,24,closed,['stale-closing-soon'],2020-07-03 00:33:19+00:00,2020-09-23 01:31:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18517
18518,#18518_Marlin_writes_to_SD_card_every_layer_regardless_of_PLR_Pin_defined,17,closed,['Bug? False Alarm'],2020-07-03 00:47:40+00:00,2020-07-06 19:11:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/18518
18520,#18520_[BUG]_Coils_alignment_after_home,2,closed,[],2020-07-03 07:27:45+00:00,2020-07-03 16:09:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18520
18521,#18521_[FR]_Extruder_Filament_Force_Sensor,1,open,['T: Feature Request'],2020-07-03 08:16:14+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18521
18523,#18523_[BUG]_Build_Error_After_the_latest_15_commits,3,closed,"['Bug: Confirmed !', 'C: LCD & Controllers']",2020-07-03 10:19:31+00:00,2020-07-03 10:38:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/18523
18524,"#18524_[BUG]_3_Point_Bed_Leveling_should_rize_Z_before_moving_to_start_position_{X,_Y}",9,closed,"['help wanted', 'stale-closing-soon']",2020-07-03 13:25:15+00:00,2020-10-20 01:47:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/18524
18525,#18525_[BUG]_Thermal_runaway_detected_while_using_#999_&_#998_virtual_temp_sensors,13,closed,['Bug: Confirmed !'],2020-07-03 13:31:06+00:00,2020-07-06 03:19:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18525
18526,#18526_[BUG]_BLtouch_occasionally_and_randomly_triggers_incorrectly_during_probing_,103,closed,"['F: BLTouch', 'A: STM32']",2020-07-03 14:25:40+00:00,2020-07-21 20:19:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18526
18527,#18527_[FR]_(feature_request_title)___#define_MULTI_NOZZLE_DUPLICATION,7,closed,['Needs: More Data'],2020-07-03 16:00:37+00:00,2020-07-03 21:57:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18527
